unique_key,address,census_tract,clearance_date,clearance_status,council_district_code,description,district,location_description,primary_type,timestamp,x_coordinate,y_coordinate,year,zipcode
20165020445,"3105 SPEEDWAY Austin, TX 78705",5,2016-05-18 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3105 SPEEDWAY,Theft,2016-05-17 00:00:00 UTC,3116097,10080784,2016,78705
201620674,"3106 DUVAL ST Austin, TX 78705",5,2016-01-03 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,3106 DUVAL ST,Auto Theft,2016-01-02 00:00:00 UTC,3117030,10080071,2016,78705
20155030623,"3106 SPEEDWAY Austin, TX 78705",5,2015-07-15 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3106 SPEEDWAY,Theft,2015-07-14 00:00:00 UTC,3115903,10080857,2015,78705
20165047566,"3106 SPEEDWAY Austin, TX 78705",5,2016-11-17 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3106 SPEEDWAY,Theft,2016-11-15 00:00:00 UTC,3115903,10080857,2016,78705
20155049763,"3109 SPEEDWAY Austin, TX 78705",5,2015-11-11 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3109 SPEEDWAY,Theft,2015-11-11 00:00:00 UTC,3116127,10080881,2015,78705
2015301821,"311 E 31ST ST Austin, TX 78705",5,2015-02-02 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,311 E 31ST ST,Auto Theft,2015-01-30 00:00:00 UTC,3116674,10079916,2015,78705
20158002335,"311 E 31ST ST Austin, TX 78705",5,2015-08-18 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,311 E 31ST ST,Theft,2015-07-13 00:00:00 UTC,3116674,10079916,2015,78705
20155019399,"3115 HELMS ST Austin, TX 78705",5,2015-05-11 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3115 HELMS ST,Theft,2015-05-06 00:00:00 UTC,3116369,10080809,2015,78705
20155054200,"3115 HELMS ST Austin, TX 78705",5,2016-01-07 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3115 HELMS ST,Theft,2015-12-11 00:00:00 UTC,3116369,10080809,2015,78705
20165028709,"3115 HELMS ST Austin, TX 78705",5,2016-08-24 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3115 HELMS ST,Theft,2016-07-12 00:00:00 UTC,3116368,10080809,2016,78705
20168004632,"312 W 37TH ST Austin, TX 78705",5,2016-10-28 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,312 W 37TH ST,Theft,2016-09-27 00:00:00 UTC,3116002,10082837,2016,78705
20155037803,"3121 SPEEDWAY Austin, TX 78705",5,2015-09-16 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3121 SPEEDWAY,Theft,2015-08-27 00:00:00 UTC,3116209,10080966,2015,78705
20165038998,"3121 SPEEDWAY Austin, TX 78705",5,2016-09-23 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3121 SPEEDWAY,Theft,2016-09-20 00:00:00 UTC,3116208,10080966,2016,78705
20168005351,"3121 SPEEDWAY Austin, TX 78705",5,2016-12-02 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3121 SPEEDWAY,Theft,2016-11-30 00:00:00 UTC,3116208,10080966,2016,78705
20162070864,"313 E 38TH ST Austin, TX 78705",5,2016-07-28 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,313 E 38TH ST,Burglary,2016-07-25 00:00:00 UTC,3117700,10082159,2016,78705
20162190709,"313 E 38TH ST Austin, TX 78705",5,2016-08-10 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,B,313 E 38TH ST,Burglary,2016-08-06 00:00:00 UTC,3117700,10082159,2016,78705
20158002568,"313 W 38TH ST Austin, TX 78705",5,2015-08-03 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,313 W 38TH ST,Theft,2015-07-30 00:00:00 UTC,3116078,10082989,2015,78705
20168005058,"315 W 35TH ST Austin, TX 78705",5,2016-11-11 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,315 W 35TH ST,Theft,2016-11-08 00:00:00 UTC,3115761,10082420,2016,78705
20163590836,"317 W 35TH ST Austin, TX 78705",5,2017-02-12 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,317 W 35TH ST,Auto Theft,2016-12-24 00:00:00 UTC,3115741,10082476,2016,78705
20158001953,"3200 DUVAL ST Austin, TX 78705",5,2015-06-17 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3200 DUVAL ST,Theft,2015-06-12 00:00:00 UTC,3117303,10080538,2015,78705
20158003941,"3200 DUVAL ST Austin, TX 78705",5,2015-11-05 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3200 DUVAL ST,Theft,2015-10-28 00:00:00 UTC,3117303,10080538,2015,78705
20168005225,"3200 DUVAL ST Austin, TX 78705",5,2016-11-29 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3200 DUVAL ST,Theft,2016-11-15 00:00:00 UTC,3117302,10080538,2016,78705
20165017417,"3202 HELMS ST Austin, TX 78705",5,2016-04-27 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3202 HELMS ST,Theft,2016-04-26 00:00:00 UTC,3116333,10081221,2016,78705
20162571850,"3203 HELMS ST Austin, TX 78705",5,2016-09-14 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM PERSON             ,B,3203 HELMS ST,Theft,2016-09-14 00:00:00 UTC,3116477,10081086,2016,78705
20168003149,"3205 HELMS ST Austin, TX 78705",5,2016-07-12 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3205 HELMS ST,Theft,2016-07-04 00:00:00 UTC,3116529,10081156,2016,78705
20155052569,"3205 SPEEDWAY Austin, TX 78705",5,2015-12-29 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3205 SPEEDWAY,Theft,2015-12-01 00:00:00 UTC,3116279,10081218,2015,78705
20168003295,"3205 SPEEDWAY Austin, TX 78705",5,2016-07-19 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3205 SPEEDWAY,Theft,2016-07-11 00:00:00 UTC,3116279,10081218,2016,78705
20168003088,"3215 DUVAL ST Austin, TX 78705",5,2016-08-02 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,3215 DUVAL ST,Theft,2016-06-29 00:00:00 UTC,3117558,10080521,2016,78705
20168001215,"3301 SPEEDWAY Austin, TX 78705",5,2016-03-24 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,3301 SPEEDWAY,Theft,2016-03-18 00:00:00 UTC,3116494,10081509,2016,78705
20168005359,"3305 SPEEDWAY Austin, TX 78705",5,2016-12-06 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,3305 SPEEDWAY,Theft,2016-12-05 00:00:00 UTC,3116485,10081582,2016,78705
20155046651,"3307 SPEEDWAY Austin, TX 78705",5,2015-10-22 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3307 SPEEDWAY,Theft,2015-10-21 00:00:00 UTC,3116529,10081623,2015,78705
20155051131,"3307 SPEEDWAY Austin, TX 78705",5,2015-12-08 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3307 SPEEDWAY,Theft,2015-11-20 00:00:00 UTC,3116529,10081623,2015,78705
20168003397,"3307 SPEEDWAY Austin, TX 78705",5,2016-07-22 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3307 SPEEDWAY,Theft,2016-07-20 00:00:00 UTC,3116529,10081623,2016,78705
20161380132,"3400 HELMS ST Austin, TX 78705",5,2016-05-18 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3400 HELMS ST,Theft,2016-05-17 00:00:00 UTC,3116715,10081769,2016,78705
20155044842,"3400 SPEEDWAY Austin, TX 78705",5,2015-10-14 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3400 SPEEDWAY,Theft,2015-10-10 00:00:00 UTC,3116469,10081888,2015,78705
20155046871,"3400 SPEEDWAY Austin, TX 78705",5,2015-10-27 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3400 SPEEDWAY,Theft,2015-10-22 00:00:00 UTC,3116469,10081888,2015,78705
20165007399,"3400 SPEEDWAY Austin, TX 78705",5,2016-02-21 00:00:00 UTC,Cleared by Arrest,9,THEFT OF LICENSE PLATE        ,B,3400 SPEEDWAY,Theft,2016-02-20 00:00:00 UTC,3116468,10081888,2016,78705
20168002327,"3400 SPEEDWAY Austin, TX 78705",5,2016-06-01 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3400 SPEEDWAY,Theft,2016-05-16 00:00:00 UTC,3116468,10081888,2016,78705
20165029589,"3401 SPEEDWAY Austin, TX 78705",5,2016-07-22 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3401 SPEEDWAY,Theft,2016-07-19 00:00:00 UTC,3116645,10081837,2016,78705
20155000490,"3405 HELMS ST Austin, TX 78705",5,2015-01-07 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3405 HELMS ST,Theft,2015-01-05 00:00:00 UTC,3116864,10081852,2015,78705
2016880356,"3405 HELMS ST Austin, TX 78705",5,2016-04-07 00:00:00 UTC,Cleared by Arrest,9,AUTO THEFT                    ,B,3405 HELMS ST,Auto Theft,2016-03-28 00:00:00 UTC,3116863,10081852,2016,78705
20168001908,"3405 HELMS ST Austin, TX 78705",5,2016-04-21 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3405 HELMS ST,Theft,2016-04-20 00:00:00 UTC,3116863,10081852,2016,78705
20163590755,"3405 HELMS ST Austin, TX 78705",5,2016-12-24 00:00:00 UTC,Cleared by Arrest,9,THEFT OF LICENSE PLATE        ,B,3405 HELMS ST,Theft,2016-12-24 00:00:00 UTC,3116863,10081852,2016,78705
2015950196,"3405 SPEEDWAY Austin, TX 78705",5,2015-04-08 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,3405 SPEEDWAY,Burglary,2015-04-05 00:00:00 UTC,3116675,10081939,2015,78705
20165035710,"3408 CEDAR ST Austin, TX 78705",5,2016-09-28 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3408 CEDAR ST,Theft,2016-08-29 00:00:00 UTC,3116181,10082195,2016,78705
20165015307,"3408 SPEEDWAY Austin, TX 78705",5,2016-04-20 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,3408 SPEEDWAY,Theft,2016-04-12 00:00:00 UTC,3116501,10082041,2016,78705
20162471109,"3408 SPEEDWAY Austin, TX 78705",5,2016-09-06 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,3408 SPEEDWAY,Burglary,2016-09-03 00:00:00 UTC,3116501,10082041,2016,78705
20151470809,"3411 SPEEDWAY Austin, TX 78705",5,2015-05-28 00:00:00 UTC,Cleared by Arrest,9,THEFT OF VEHICLE/OTHER        ,B,3411 SPEEDWAY,Theft,2015-05-27 00:00:00 UTC,3116783,10082084,2015,78705
20161121370,"3412 SPEEDWAY Austin, TX 78705",5,2016-04-22 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,3412 SPEEDWAY,Burglary,2016-04-21 00:00:00 UTC,3116598,10082133,2016,78705
20162200748,"3417 CEDAR ST Austin, TX 78705",5,2016-08-12 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,3417 CEDAR ST,Burglary,2016-08-07 00:00:00 UTC,3116413,10082277,2016,78705
20158002870,"3500 DUVAL ST Austin, TX 78705",5,2015-08-25 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3500 DUVAL ST,Theft,2015-08-22 00:00:00 UTC,3117879,10081647,2015,78705
20168003885,"3500 DUVAL ST Austin, TX 78705",5,2016-09-19 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3500 DUVAL ST,Theft,2016-08-24 00:00:00 UTC,3117879,10081647,2016,78705
20162060736,"3501 SPEEDWAY Austin, TX 78705",5,2016-08-02 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,3501 SPEEDWAY,Theft,2016-07-24 00:00:00 UTC,3116856,10082285,2016,78705
20155032302,"3503 SPEEDWAY Austin, TX 78705",5,2015-08-03 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM AUTO               ,B,3503 SPEEDWAY,Theft,2015-07-24 00:00:00 UTC,3116776,10082172,2015,78705
20165013406,"3503 SPEEDWAY Austin, TX 78705",5,2016-04-06 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,3503 SPEEDWAY,Theft,2016-03-31 00:00:00 UTC,3116775,10082172,2016,78705
20151241458,"3506 SPEEDWAY Austin, TX 78705",5,2015-05-13 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,3506 SPEEDWAY,Burglary,2015-05-04 00:00:00 UTC,3116746,10082449,2015,78705
2015901417,"3704 SPEEDWAY Austin, TX 78705",5,2015-04-02 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,3704 SPEEDWAY,Auto Theft,2015-03-31 00:00:00 UTC,3116794,10082540,2015,78705
20153131826,"3704 SPEEDWAY Austin, TX 78705",5,2015-11-15 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3704 SPEEDWAY,Theft,2015-11-09 00:00:00 UTC,3116794,10082540,2015,78705
20155049509,"3704 SPEEDWAY Austin, TX 78705",5,2015-11-23 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3704 SPEEDWAY,Theft,2015-11-10 00:00:00 UTC,3116794,10082540,2015,78705
20155055795,"3707 CEDAR ST Austin, TX 78705",5,2015-12-22 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,3707 CEDAR ST,Theft,2015-12-22 00:00:00 UTC,3116612,10082532,2015,78705
20158003840,"400 E 30TH ST Austin, TX 78705",5,2015-10-29 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,400 E 30TH ST,Theft,2015-10-28 00:00:00 UTC,3116579,10079774,2015,78705
20152401412,"400 E 33RD ST Austin, TX 78705",5,2015-09-02 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,400 E 33RD ST,Burglary,2015-08-28 00:00:00 UTC,3117279,10081032,2015,78705
20165019327,"400 W 34TH ST Austin, TX 78705",5,2016-06-15 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,400 W 34TH ST,Theft,2016-05-10 00:00:00 UTC,3115610,10082334,2016,78705
20155012580,"400 W 35TH ST Austin, TX 78705",5,2015-04-09 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,400 W 35TH ST,Theft,2015-03-26 00:00:00 UTC,3115811,10082616,2015,78705
20155050645,"400 W 35TH ST Austin, TX 78705",5,2015-11-19 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,400 W 35TH ST,Theft,2015-11-17 00:00:00 UTC,3115811,10082616,2015,78705
20168003218,"400 W 35TH ST Austin, TX 78705",5,2016-07-14 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,400 W 35TH ST,Theft,2016-07-09 00:00:00 UTC,3115811,10082616,2016,78705
2016170589,"401 E 34TH ST Austin, TX 78705",5,2016-01-17 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,401 E 34TH ST,Auto Theft,2016-01-17 00:00:00 UTC,3117387,10081282,2016,78705
20155014228,"401 W 35TH ST Austin, TX 78705",5,2015-04-07 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,401 W 35TH ST,Theft,2015-04-05 00:00:00 UTC,3115700,10082496,2015,78705
20168002147,"402 E 30TH ST Austin, TX 78705",5,2016-05-10 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,402 E 30TH ST,Theft,2016-05-05 00:00:00 UTC,3116634,10079725,2016,78705
20155033699,"404 E 30TH ST Austin, TX 78705",5,2015-08-04 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,404 E 30TH ST,Theft,2015-08-01 00:00:00 UTC,3116675,10079674,2015,78705
20155030104,"405 E 31ST ST Austin, TX 78705",5,2015-07-30 00:00:00 UTC,Cleared by Arrest,9,THEFT OF METAL                ,B,405 E 31ST ST,Theft,2015-07-10 00:00:00 UTC,3116783,10079821,2015,78705
20168001058,"406 E 30TH ST Austin, TX 78705",5,2016-03-09 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,406 E 30TH ST,Theft,2016-03-07 00:00:00 UTC,3116716,10079637,2016,78705
20168002981,"406 E 30TH ST Austin, TX 78705",5,2016-07-06 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM AUTO               ,B,406 E 30TH ST,Theft,2016-06-14 00:00:00 UTC,3116716,10079637,2016,78705
20168004787,"406 E 30TH ST Austin, TX 78705",5,2016-11-01 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,406 E 30TH ST,Theft,2016-10-10 00:00:00 UTC,3116716,10079637,2016,78705
20165046136,"406 E 30TH ST Austin, TX 78705",5,2016-11-10 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,406 E 30TH ST,Theft,2016-11-06 00:00:00 UTC,3116716,10079637,2016,78705
20168005505,"406 E 30TH ST Austin, TX 78705",5,2016-12-14 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,406 E 30TH ST,Theft,2016-12-06 00:00:00 UTC,3116716,10079637,2016,78705
2016880719,"407 E 35TH ST Austin, TX 78705",5,2016-03-28 00:00:00 UTC,Cleared by Exception,9,AUTO THEFT                    ,B,407 E 35TH ST,Auto Theft,2016-03-28 00:00:00 UTC,3117745,10081587,2016,78705
20163600973,"407 W 37TH ST Austin, TX 78705",5,2017-01-04 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,407 W 37TH ST,Theft,2016-12-26 00:00:00 UTC,3115723,10082833,2016,78705
20165010475,"408 W 37TH ST Austin, TX 78705",5,2016-03-16 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,408 W 37TH ST,Theft,2016-03-11 00:00:00 UTC,3115736,10082979,2016,78705
20165015659,"409 E 38TH ST Austin, TX 78705",5,2016-04-20 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,409 E 38TH ST,Theft,2016-04-15 00:00:00 UTC,3118020,10081990,2016,78705
20158000321,"409 W 37TH ST Austin, TX 78705",5,2015-02-05 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,409 W 37TH ST,Theft,2015-01-30 00:00:00 UTC,3115676,10082863,2015,78705
20158000581,"409 W 38TH ST Austin, TX 78705",5,2015-02-20 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,409 W 38TH ST,Theft,2015-02-17 00:00:00 UTC,3115755,10083150,2015,78705
20155032482,"409 W 38TH ST Austin, TX 78705",5,2015-08-19 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,409 W 38TH ST,Theft,2015-07-25 00:00:00 UTC,3115755,10083150,2015,78705
20155035753,"409 W 38TH ST Austin, TX 78705",5,2015-08-18 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,409 W 38TH ST,Theft,2015-08-14 00:00:00 UTC,3115755,10083150,2015,78705
20158003477,"409 W 38TH ST Austin, TX 78705",5,2015-10-07 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,409 W 38TH ST,Theft,2015-10-06 00:00:00 UTC,3115755,10083150,2015,78705
20165041497,"409 W 38TH ST Austin, TX 78705",5,2016-10-12 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,409 W 38TH ST,Theft,2016-10-06 00:00:00 UTC,3115755,10083150,2016,78705
20162860476,"409 W 38TH ST Austin, TX 78705",5,2016-10-17 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,409 W 38TH ST,Burglary,2016-10-12 00:00:00 UTC,3115755,10083150,2016,78705
20168002608,"410 W 34TH ST Austin, TX 78705",5,2016-06-17 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,410 W 34TH ST,Theft,2016-05-31 00:00:00 UTC,3115378,10082404,2016,78705
20155003056,"411 E 31ST ST Austin, TX 78705",5,2015-01-23 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,411 E 31ST ST,Theft,2015-01-23 00:00:00 UTC,3116920,10079760,2015,78705
20165008230,"411 E 31ST ST Austin, TX 78705",5,2016-04-19 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,411 E 31ST ST,Theft,2016-02-26 00:00:00 UTC,3116920,10079760,2016,78705
20161091449,"411 E 31ST ST Austin, TX 78705",5,2016-04-21 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,411 E 31ST ST,Burglary,2016-04-18 00:00:00 UTC,3116920,10079760,2016,78705
20168004151,"501 E 32ND ST Austin, TX 78705",5,2016-09-13 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,501 E 32ND ST,Theft,2016-09-11 00:00:00 UTC,3117274,10079892,2016,78705
20161720760,"501 W 33RD ST Austin, TX 78705",5,2016-06-29 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,B,501 W 33RD ST,Burglary,2016-06-20 00:00:00 UTC,3115110,10082114,2016,78705
20152301518,"502 E 32ND ST Austin, TX 78705",5,2015-08-20 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,502 E 32ND ST,Burglary,2015-08-18 00:00:00 UTC,3117465,10080209,2015,78705
20165049732,"502 W 34TH ST Austin, TX 78705",5,2016-12-02 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,502 W 34TH ST,Theft,2016-12-01 00:00:00 UTC,3115280,10082437,2016,78705
20155015954,"504 W 34TH ST Austin, TX 78705",5,2015-05-06 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,504 W 34TH ST,Theft,2015-04-16 00:00:00 UTC,3115244,10082457,2015,78705
20165005935,"504 W 34TH ST Austin, TX 78705",5,2016-02-12 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,504 W 34TH ST,Theft,2016-02-10 00:00:00 UTC,3115244,10082456,2016,78705
20155014555,"506 W 37TH ST Austin, TX 78705",5,2015-04-09 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,506 W 37TH ST,Theft,2015-04-07 00:00:00 UTC,3115594,10083065,2015,78705
20165052990,"506 W 37TH ST Austin, TX 78705",5,2016-12-28 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,506 W 37TH ST,Theft,2016-12-25 00:00:00 UTC,3115593,10083065,2016,78705
20155014232,"507 W 37TH ST Austin, TX 78705",5,2015-04-14 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,507 W 37TH ST,Theft,2015-04-05 00:00:00 UTC,3115450,10082987,2015,78705
20155049177,"607 E 38TH ST Austin, TX 78705",5,2015-11-11 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,607 E 38TH ST,Theft,2015-11-07 00:00:00 UTC,3118573,10081678,2015,78705
20155042684,"706 TEXAS AVE Austin, TX 78705",5,2015-10-06 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM AUTO               ,B,706 TEXAS AVE,Theft,2015-09-28 00:00:00 UTC,3118749,10081344,2015,78705
20155036264,"3107 GROOMS ST Austin, TX 78705",5,2015-09-01 00:00:00 UTC,Cleared by Arrest,9,THEFT OF AUTO PARTS           ,B,3107 GROOMS ST,Theft,2015-08-18 00:00:00 UTC,3116443,10080570,2015,78705
20155004397,"3207 GROOMS ST Austin, TX 78705",5,2015-02-19 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,3207 GROOMS ST,Theft,2015-02-01 00:00:00 UTC,3116827,10080993,2015,78705
2016531304,"3309 GROOMS ST Austin, TX 78705",5,2016-04-12 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,3309 GROOMS ST,Burglary,2016-02-22 00:00:00 UTC,3116934,10081353,2016,78705
20155034170,"3604 GROOMS ST Austin, TX 78705",5,2015-08-05 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,3604 GROOMS ST,Theft,2015-08-04 00:00:00 UTC,3117271,10082175,2015,78705
20155027601,"502 ELMWOOD PL Austin, TX 78705",5,2015-06-29 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,502 ELMWOOD PL,Theft,2015-06-25 00:00:00 UTC,3116882,10079229,2015,78705
20152830936,"504 ELMWOOD PL Austin, TX 78705",5,2015-10-13 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,504 ELMWOOD PL,Auto Theft,2015-10-10 00:00:00 UTC,3116932,10079182,2015,78705
20165021198,"504 ELMWOOD PL Austin, TX 78705",5,2016-05-24 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,504 ELMWOOD PL,Theft,2016-05-22 00:00:00 UTC,3116932,10079182,2016,78705
20165022094,"506 ELMWOOD PL Austin, TX 78705",5,2016-05-31 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,506 ELMWOOD PL,Theft,2016-05-28 00:00:00 UTC,3116983,10079149,2016,78705
20152721719,"602 ELMWOOD PL Austin, TX 78705",5,2015-09-30 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,B,602 ELMWOOD PL,Theft,2015-09-29 00:00:00 UTC,3117142,10079080,2015,78705
20158001706,"606 ELMWOOD PL Austin, TX 78705",5,2015-05-26 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,B,606 ELMWOOD PL,Theft,2015-05-19 00:00:00 UTC,3117246,10079027,2015,78705
